table_name,record_id,base_id,card_number,card_name,image_path,image_format,match_type
cards,1967,,BT21-077,"SS Son Goku, Believing in His Son",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-077.webp,webp,exact_stem
cards,1968,,BT21-078,"SS Son Goku, Showing the Results of Training",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-078.webp,webp,exact_stem
cards,1969,,BT21-079,"SS Son Goku & SS2 Son Gohan, Father-Son Solidarity",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-079.webp,webp,exact_stem
cards,1969,,BT21-079,"SS Son Goku & SS2 Son Gohan, Father-Son Solidarity",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-079_PR.webp,webp,normalized_promo_suffix
cards,1969,,BT21-079,"SS Son Goku & SS2 Son Gohan, Father-Son Solidarity",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-079_SPR.webp,webp,substring_stem
cards,1970,,BT21-080,"SS Son Gohan, Showing the Results of Training",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-080.webp,webp,exact_stem
cards,1971,,BT21-081,"SS Vegeta, Arrogance",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-081.webp,webp,exact_stem
cards,1972,,BT21-082,"SS Trunks, Mysterious Future Warrior",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-082.webp,webp,exact_stem
cards,1973,,BT21-083,Piccolo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-083.webp,webp,exact_stem
cards,1974,,BT21-084,"Krillin, Battle Support",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-084.webp,webp,exact_stem
cards,1975,,BT21-085,"Hercule, Cheater",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-085.webp,webp,exact_stem
cards,1949,,BT21-086,"Android 17, Encroaching Hand of Evil",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-086.webp,webp,exact_stem
cards,1950,,BT21-087,"Android 18, Encroaching Hand of Evil",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-087.webp,webp,exact_stem
cards,1956,,BT21-088,"Cell, Pursuit of Despair",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-088.webp,webp,exact_stem
cards,1956,,BT21-088,"Cell, Pursuit of Despair",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-088_SPR.webp,webp,substring_stem
cards,1951,,BT21-089,"Cell, Giving in to Despair",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-089.webp,webp,exact_stem
cards,1957,,BT21-090,"Cell, Saiyan Absorption",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-090.webp,webp,exact_stem
cards,1958,,BT21-091,"Cell, Namekian Absorption",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-091.webp,webp,exact_stem
cards,1959,,BT21-092,"Cell, Preparing a Plan",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-092.webp,webp,exact_stem
cards,1960,,BT21-093,"Cell, Chrysalis Form",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-093.webp,webp,exact_stem
cards,1961,,BT21-094,"Cell, Birth Omen",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-094.webp,webp,exact_stem
cards,1962,,BT21-095,"Spy Robot, Collecting Cells",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-095.webp,webp,exact_stem
cards,1963,,BT21-096,Hyperbolic Time Chamber,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-096.webp,webp,exact_stem
cards,1976,,BT21-097,Uneasing Awakened Rage,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-097.webp,webp,exact_stem
cards,1976,,BT21-097,Uneasing Awakened Rage,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-097_PR.webp,webp,normalized_promo_suffix
cards,1976,,BT21-097,Uneasing Awakened Rage,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-097_PR2.webp,webp,normalized_promo_suffix
cards,1976,,BT21-097,Uneasing Awakened Rage,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-097_PR3.webp,webp,normalized_promo_suffix
cards,1964,,BT21-098,Cell's Full-Power Kamehameha,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-098.webp,webp,exact_stem
cards,1952,,BT21-099,Gingertown,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-099.webp,webp,exact_stem
cards,1838,,BT21-100,SSB Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-100.webp,webp,exact_stem
variants,9975,1838,BT21-100,SSB Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-100.webp,webp,exact_stem
cards,1838,,BT21-100,SSB Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-100_b.webp,webp,substring_stem
variants,9975,1838,BT21-100,SSB Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-100_b.webp,webp,substring_stem
cards,1839,,BT21-101,Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-101.webp,webp,exact_stem
variants,9976,1839,BT21-101,Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-101.webp,webp,exact_stem
cards,1839,,BT21-101,Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-101_b.webp,webp,substring_stem
variants,9976,1839,BT21-101,Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-101_b.webp,webp,substring_stem
cards,1840,,BT21-102,"Golden Frieza, Shining Emporer",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-102.webp,webp,exact_stem
cards,1840,,BT21-102,"Golden Frieza, Shining Emporer",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-102_PR.webp,webp,normalized_promo_suffix
cards,1843,,BT21-105,"Sorbet, Emperor's Subject",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-105.webp,webp,exact_stem
cards,1844,,BT21-106,"Tagoma, Emperor's Subject",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-106.webp,webp,exact_stem
cards,1845,,BT21-107,"SSB Son Goku, Unceasing Progress",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-107.webp,webp,exact_stem
cards,1846,,BT21-108,"SS Son Goku, Waiting to See",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-108.webp,webp,exact_stem
cards,1847,,BT21-109,"Son Goku, Trial Run",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-109.webp,webp,exact_stem
cards,1848,,BT21-110,"SSB Son Goku & SSB Vegeta, Rivalry",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-110.webp,webp,exact_stem
cards,1848,,BT21-110,"SSB Son Goku & SSB Vegeta, Rivalry",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-110_SPR.webp,webp,substring_stem
cards,1849,,BT21-111,"SSB SonGoku VS Golden Frieza, Spirit Clash",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-111.webp,webp,exact_stem
cards,1849,,BT21-111,"SSB SonGoku VS Golden Frieza, Spirit Clash",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-111_PR.webp,webp,normalized_promo_suffix
cards,1849,,BT21-111,"SSB SonGoku VS Golden Frieza, Spirit Clash",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-111_SPR.webp,webp,substring_stem
cards,1850,,BT21-112,"SSB Vegeta, Unceasing Progress",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-112.webp,webp,exact_stem
cards,1851,,BT21-113,"Vegeta, Trial Run",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-113.webp,webp,exact_stem
cards,1852,,BT21-114,"Vegeta, Waiting To See",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-114.webp,webp,exact_stem
cards,1853,,BT21-115,"Piccolo, A Bad Feeling",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-115.webp,webp,exact_stem
cards,1854,,BT21-116,"Krillin, Remembering Terror",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-116.webp,webp,exact_stem
cards,1855,,BT21-117,Master Roshi,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-117.webp,webp,exact_stem
cards,1856,,BT21-118,"Bulma, Making a Wish",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-118.webp,webp,exact_stem
cards,1857,,BT21-119,"Jaco, A Dangerous Signal",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-119.webp,webp,exact_stem
cards,1858,,BT21-120,"Golden Frieza, Evolved Emperor",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-120.webp,webp,exact_stem
cards,1858,,BT21-120,"Golden Frieza, Evolved Emperor",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-120_SPR.webp,webp,substring_stem
cards,1859,,BT21-121,"Frieza, Waiting To See",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-121.webp,webp,exact_stem
cards,1860,,BT21-122,"Frieza, Limitless Raw Power",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-122.webp,webp,exact_stem
cards,1861,,BT21-123,"Frieza, Overflowing With Confidence",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-123.webp,webp,exact_stem
cards,1862,,BT21-124,"Frieza, Coldhearted Behavior",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-124.webp,webp,exact_stem
cards,1863,,BT21-125,"Frieza, Bitter Scream",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-125.webp,webp,exact_stem
cards,1864,,BT21-126,"Sorbet, Pursuing Deepest Desires",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-126.webp,webp,exact_stem
cards,1865,,BT21-127,"Sorbet, Devoted Support",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-127.webp,webp,exact_stem
cards,1866,,BT21-128,"Tagoma, Pursuing Deepest Desires",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-128.webp,webp,exact_stem
cards,1867,,BT21-129,Tagoma,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-129.webp,webp,exact_stem
cards,1868,,BT21-130,"Shisami, Pursuing Deepest Desires",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-130.webp,webp,exact_stem
cards,1869,,BT21-131,Training With Whis,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-131.webp,webp,exact_stem
cards,1870,,BT21-132,The Return of the Army of Terror,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-132.webp,webp,exact_stem
cards,1977,,BT21-133,"SSG Trunks, Guiding Light",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-133.webp,webp,exact_stem
cards,1977,,BT21-133,"SSG Trunks, Guiding Light",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-133_PR.webp,webp,normalized_promo_suffix
cards,1978,,BT21-134,"SSG Trunks, Sealing Power",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-134.webp,webp,exact_stem
cards,1979,,BT21-135,"Supreme Kai of Time, Releasing Time Power",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-135.webp,webp,exact_stem
cards,1988,,BT21-136,"Mira, Creator Absorption",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-136.webp,webp,exact_stem
cards,1980,,BT21-137,"Towa, Combo Attack",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-137.webp,webp,exact_stem
cards,1981,,BT21-138,"Towa, Rebuilding the Demon Realm",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-138.webp,webp,exact_stem
cards,1989,,BT21-139,"Dark King Mechikabura, Ruler of the Demon Realm",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-139.webp,webp,exact_stem
cards,1990,,BT21-140,"Shroom, Violent Majin Assault",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-140.webp,webp,exact_stem
cards,1991,,BT21-141,"Salsa, Violent Majin Assault",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-141.webp,webp,exact_stem
cards,1992,,BT21-142,"Whis, Angel's Teachings",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-142.webp,webp,exact_stem
cards,1993,,BT21-143,"Beerus, Judge of Ruin",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-143.webp,webp,exact_stem
cards,1994,,BT21-144,"Android 16, Companion for Desperation",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-144.webp,webp,exact_stem
cards,1995,,BT21-145,"Cell, Ultimate Lifeform of Despair",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-145.webp,webp,exact_stem
cards,1996,,BT21-146,"Cell, Longing for Perfection",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-146.webp,webp,exact_stem
cards,1902,,BT21-147,"Shenron, the Eternal Dragon",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-147.webp,webp,exact_stem
cards,1902,,BT21-147,"Shenron, the Eternal Dragon",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-147_PR.webp,webp,normalized_promo_suffix
cards,1997,,BT21-148,"Son Goku, Peace Resolution",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-148.webp,webp,exact_stem
cards,1997,,BT21-148,"Son Goku, Peace Resolution",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-148_GDR.webp,webp,substring_stem
cards,1999,,BT21-149,"Dark King Mechikabura, Last Judgement",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT21\BT21-149.webp,webp,exact_stem
cards,2061,,BT22-001,Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-001.webp,webp,exact_stem
variants,9977,2061,BT22-001,Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-001.webp,webp,exact_stem
cards,2061,,BT22-001,Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-001_b.webp,webp,substring_stem
variants,9977,2061,BT22-001,Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-001_b.webp,webp,substring_stem
cards,2084,,BT22-002,Dr. Hedo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-002.webp,webp,exact_stem
variants,9978,2084,BT22-002,Dr. Hedo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-002.webp,webp,exact_stem
cards,2084,,BT22-002,Dr. Hedo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-002_b.webp,webp,substring_stem
variants,9978,2084,BT22-002,Dr. Hedo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-002_b.webp,webp,substring_stem
cards,2062,,BT22-003,"Son Gohan, Awakening to Beast",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-003.webp,webp,exact_stem
cards,2085,,BT22-004,"Gamma 1 & Gamma 2, Arrival of Heroes",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-004.webp,webp,exact_stem
cards,2091,,BT22-005,"Cell Max, Advent of Despair",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-005.webp,webp,exact_stem
cards,2063,,BT22-006,Battle With the Red Ribbon Army,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-006.webp,webp,exact_stem
cards,2064,,BT22-007,"Special Beam Cannon, Inherited Power",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-007.webp,webp,exact_stem
cards,2086,,BT22-008,Dr. Hedo's Laboratory,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-008.webp,webp,exact_stem
cards,2065,,BT22-009,"Son Gohan, Beast Roar",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-009.webp,webp,exact_stem
cards,2065,,BT22-009,"Son Gohan, Beast Roar",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-009_SPR.webp,webp,substring_stem
cards,2066,,BT22-010,"Son Gohan, Ultimate Power of Legend",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-010.webp,webp,exact_stem
cards,2067,,BT22-011,"SS Son Gohan, All-Out Explosion",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-011.webp,webp,exact_stem
cards,2068,,BT22-012,"SS Son Gohan & Pan, Strong Father and Daughter",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-012.webp,webp,exact_stem
cards,2069,,BT22-013,"Pan, Glimpse of Strength",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-013.webp,webp,exact_stem
cards,2070,,BT22-014,"Pan, Determined Young Girl",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-014.webp,webp,exact_stem
cards,2071,,BT22-015,"Piccolo, Power Beyond Awakening",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-015.webp,webp,exact_stem
cards,2072,,BT22-016,"Piccolo, Bestowed Power",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-016.webp,webp,exact_stem
cards,2073,,BT22-017,"Piccolo, With a New Student",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-017.webp,webp,exact_stem
cards,2074,,BT22-018,"Videl, Dedicated Mother",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-018.webp,webp,exact_stem
cards,2092,,BT22-019,"Gamma 1, Hero Pride",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-019.webp,webp,exact_stem
cards,2093,,BT22-020,"Gamma 1, A New Hero Created By Dr. Hedo",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-020.webp,webp,exact_stem
cards,2100,,BT22-021,"Gamma 1 & Gamma 2, Heroes' Mission",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-021.webp,webp,exact_stem
cards,2100,,BT22-021,"Gamma 1 & Gamma 2, Heroes' Mission",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-021_PR.webp,webp,normalized_promo_suffix
cards,2100,,BT22-021,"Gamma 1 & Gamma 2, Heroes' Mission",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-021_SPR.webp,webp,substring_stem
cards,2095,,BT22-022,"Gamma 2, Suicide Attack Departure",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-022.webp,webp,exact_stem
cards,2096,,BT22-023,"Gamma 2, A New Hero Created By Dr. Hedo",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-023.webp,webp,exact_stem
cards,2087,,BT22-024,"Dr. Hedo, Heroism and Aesthetics",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-024.webp,webp,exact_stem
cards,2088,,BT22-025,"Dr. Hedo, A Heroic Brain?",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-025.webp,webp,exact_stem
cards,2089,,BT22-026,"Hachimaru, Small Scout",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-026.webp,webp,exact_stem
cards,2097,,BT22-027,"Cell Max, Return of Despair",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-027.webp,webp,exact_stem
cards,2097,,BT22-027,"Cell Max, Return of Despair",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-027_PR.webp,webp,normalized_promo_suffix
cards,2097,,BT22-027,"Cell Max, Return of Despair",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-027_SPR.webp,webp,substring_stem
cards,2098,,BT22-028,"Magenta, Emergency Armament",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-028.webp,webp,exact_stem
cards,2090,,BT22-029,"Magenta, Path to Wish Fulfillment",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-029.webp,webp,exact_stem
cards,2075,,BT22-030,Focused Barrage,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-030.webp,webp,exact_stem
cards,2167,,BT22-031,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-031.webp,webp,exact_stem
variants,9979,2167,BT22-031,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-031.webp,webp,exact_stem
cards,2167,,BT22-031,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-031_b.webp,webp,substring_stem
variants,9979,2167,BT22-031,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-031_b.webp,webp,substring_stem
cards,2167,,BT22-031,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-031_PR.webp,webp,normalized_promo_suffix
variants,9979,2167,BT22-031,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-031_PR.webp,webp,normalized_promo_suffix
cards,2167,,BT22-031,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-031_PR_b.webp,webp,substring_stem
variants,9979,2167,BT22-031,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-031_PR_b.webp,webp,substring_stem
cards,2159,,BT22-032,Janemba,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-032.webp,webp,exact_stem
variants,9980,2159,BT22-032,Janemba,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-032.webp,webp,exact_stem
cards,2159,,BT22-032,Janemba,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-032_b.webp,webp,substring_stem
variants,9980,2159,BT22-032,Janemba,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-032_b.webp,webp,substring_stem
cards,2168,,BT22-033,"SS Gogeta, Light Shining Through Hell",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-033.webp,webp,exact_stem
cards,2168,,BT22-033,"SS Gogeta, Light Shining Through Hell",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\BT22\BT22-033_PR.webp,webp,normalized_promo_suffix
